payment_id,account_id,payment_date,payment_amount,payment_channel,payment_type,source_system,reversal_of_payment_id
P00003719,A001257,2026-01-28,-415.47,card,refund,manual_adjustment,P00001178
P00001180,A001259,2025-06-21,13.46,card,payment,bank_file,
P00001181,A001259,2025-06-28,89.81,bank_transfer,payment,agency_file,
P00001182,A001262,2026-04-08,2162.14,card,payment,direct_debit,
P00001183,A001267,2024-12-19,33.23,card,payment,agency_file,
P00001184,A001267,2025-01-03,60.23,direct_debit,payment,agency_file,
P00001185,A001267,2025-01-19,55.26,bpay,payment,customer_portal,
P00001186,A001267,2025-02-13,1.93,card,payment,customer_portal,
P00001187,A001273,2026-01-23,332.23,direct_debit,payment,bank_file,
P00001188,A001273,2026-02-09,130.53,direct_debit,payment,customer_portal,
P00001189,A001273,2026-03-08,250.15,card,payment,customer_portal,
P00001190,A001273,2026-03-18,82.54,card,payment,customer_portal,
P00001191,A001276,2025-06-07,182.64,bank_transfer,payment,customer_portal,
P00001192,A001276,2025-06-24,382.14,bank_transfer,payment,bank_file,
P00001193,A001281,2025-12-19,1985.3,cash,payment,agency_file,
P00001194,A001281,2026-01-15,3425.28,direct_debit,payment,agency_file,
P00001195,A001281,2026-02-12,2325.33,card,payment,bank_file,
P00001196,A001286,2025-12-28,34.27,bank_transfer,payment,customer_portal,
P00001197,A001286,2026-01-17,138.81,card,payment,customer_portal,
P00001198,A001287,2025-05-13,92.02,bpay,payment,agency_file,
P00001199,A001287,2025-06-19,45.49,card,payment,bank_file,
P00001200,A001287,2025-07-20,80.49,cash,payment,agency_file,
P00001201,A001287,2025-08-12,114.68,card,payment,customer_portal,
P00001202,A001288,2026-01-03,19.22,bpay,payment,bank_file,
P00001203,A001288,2026-01-23,44.79,direct_debit,payment,customer_portal,
P00001204,A001288,2026-02-23,38.49,card,payment,customer_portal,
P00001205,A001290,2025-01-26,163.57,card,payment,agency_file,
P00001206,A001291,2025-12-11,79.67,bank_transfer,payment,customer_portal,
P00001207,A001291,2026-01-15,351.54,bank_transfer,payment,bank_file,
P00001208,A001293,2026-04-24,37.34,bank_transfer,payment,agency_file,
P00001209,A001294,2024-12-31,1732.12,direct_debit,payment,direct_debit,
P00001210,A001295,2026-01-11,27.09,direct_debit,payment,bank_file,
P00001211,A001295,2026-01-24,51.9,cash,payment,customer_portal,
P00001212,A001296,2025-04-29,211.21,bank_transfer,payment,customer_portal,
P00001213,A001298,2024-11-25,69.27,bpay,payment,customer_portal,
P00001214,A001298,2025-01-07,78.25,bank_transfer,payment,bank_file,
P00001215,A001298,2025-02-05,111.54,bank_transfer,payment,agency_file,
P00001216,A001298,2025-03-08,30.76,bank_transfer,payment,bank_file,
P00001217,A001301,2025-12-05,53.99,bank_transfer,payment,direct_debit,
P00001218,A001301,2026-01-23,80.55,bank_transfer,payment,direct_debit,
P00001219,A001301,2026-02-19,88.64,card,payment,customer_portal,
P00001220,A001302,2025-04-01,27.57,bank_transfer,payment,agency_file,
P00001221,A001302,2025-04-27,56.13,direct_debit,payment,agency_file,
P00001222,A001303,2025-03-29,1386.42,bank_transfer,payment,agency_file,
P00001223,A001304,2026-04-01,162.11,bank_transfer,payment,customer_portal,
P00001224,A001304,2026-04-07,182.6,bank_transfer,payment,agency_file,
P00001225,A001307,2026-04-10,525.44,card,payment,agency_file,
P00001226,A001309,2025-02-10,445.07,card,payment,bank_file,
P00001227,A001309,2025-03-07,527.03,card,payment,bank_file,
P00001228,A001309,2025-03-11,1464.48,direct_debit,payment,agency_file,
P00001229,A001311,2025-02-05,949.82,card,payment,bank_file,
P00001230,A001313,2025-12-16,172.26,card,payment,manual_adjustment,
P00001231,A001313,2026-01-31,210.49,card,payment,agency_file,
P00001232,A001313,2026-03-02,420.81,bank_transfer,payment,manual_adjustment,
P00001233,A001313,2026-03-15,201.0,card,payment,customer_portal,
P00001234,A001315,2026-04-25,1005.42,card,payment,manual_adjustment,
P00001235,A001317,2026-01-30,13.67,bank_transfer,payment,customer_portal,
P00001236,A001317,2026-02-18,95.64,direct_debit,payment,agency_file,
P00001237,A001319,2024-11-23,954.66,cash,payment,bank_file,
P00001238,A001320,2025-08-29,30.69,card,payment,bank_file,
P00001239,A001320,2025-09-14,27.32,card,payment,customer_portal,
P00001240,A001320,2025-09-28,52.38,bank_transfer,payment,customer_portal,
P00001241,A001325,2025-05-06,2124.85,bank_transfer,payment,direct_debit,
P00001242,A001331,2025-11-22,1651.55,card,payment,bank_file,
P00001243,A001331,2025-11-27,2173.3,direct_debit,payment,manual_adjustment,
P00001244,A001332,2025-08-30,55.68,cash,payment,customer_portal,
P00001245,A001332,2025-10-16,55.64,card,payment,agency_file,
P00001246,A001332,2025-11-06,46.28,bank_transfer,payment,agency_file,
P00001247,A001333,2025-05-21,192.09,direct_debit,payment,agency_file,
P00001248,A001333,2025-06-15,141.42,bank_transfer,payment,customer_portal,
P00003713,A001333,2025-07-07,-73.81,bank_transfer,refund,manual_adjustment,P00001248
P00001249,A001333,2025-07-30,218.8,bpay,payment,bank_file,
P00001250,A001334,2026-03-28,334.58,card,payment,agency_file,
P00001251,A001334,2026-04-17,224.95,direct_debit,payment,agency_file,
P00001252,A001335,2026-03-31,117.01,direct_debit,payment,customer_portal,
P00001253,A001335,2026-04-26,124.83,bank_transfer,payment,customer_portal,
P00001254,A001336,2025-08-15,300.36,bank_transfer,payment,bank_file,
P00001255,A001336,2025-09-19,1432.19,direct_debit,payment,agency_file,
P00001256,A001337,2026-04-08,64.77,card,payment,bank_file,
P00001257,A001337,2026-04-26,36.19,cash,payment,bank_file,
P00001258,A001338,2026-01-05,609.08,card,payment,agency_file,
P00001259,A001339,2026-02-17,18.82,bank_transfer,payment,agency_file,
P00001260,A001339,2026-03-06,39.81,card,payment,customer_portal,
P00001261,A001339,2026-04-05,85.44,direct_debit,payment,bank_file,
P00001262,A001341,2025-12-20,571.37,card,payment,agency_file,
P00001263,A001347,2025-05-26,92.42,bank_transfer,payment,customer_portal,
P00003736,A001347,2025-05-26,0.0,bank_transfer,payment,agency_file,
P00001264,A001347,2025-06-10,205.52,cash,payment,customer_portal,
P00001265,A001351,2026-03-01,201.73,card,payment,bank_file,
P00001266,A001351,2026-03-22,128.34,cash,payment,customer_portal,
P00001267,A001352,2025-02-16,34.33,bank_transfer,payment,bank_file,
P00001268,A001352,2025-04-02,33.35,bank_transfer,payment,bank_file,
P00001269,A001352,2025-04-20,90.25,bpay,payment,agency_file,
P00001270,A001355,2024-12-06,212.69,card,payment,customer_portal,
P00001271,A001364,2025-05-04,101.26,direct_debit,payment,direct_debit,
P00001272,A001364,2025-05-24,625.25,bank_transfer,payment,bank_file,
P00001273,A001367,2025-09-24,267.93,bank_transfer,payment,agency_file,
P00001274,A001367,2025-10-26,103.91,direct_debit,payment,bank_file,
P00001275,A001367,2025-11-16,282.73,card,payment,bank_file,
P00001276,A001368,2025-08-19,1035.1,bank_transfer,payment,bank_file,
P00001277,A001369,2025-07-15,1425.68,card,payment,agency_file,
P00001278,A001369,2025-08-21,1839.24,bank_transfer,payment,bank_file,
P00001279,A001378,2025-01-18,1337.94,card,payment,direct_debit,
P00001280,A001378,2025-02-15,1856.89,bank_transfer,payment,customer_portal,
P00001281,A001380,2025-11-10,672.46,direct_debit,payment,agency_file,
P00001282,A001380,2025-11-26,279.59,card,payment,agency_file,
P00001283,A001380,2025-12-23,820.78,bpay,payment,bank_file,
P00001284,A001381,2025-04-11,458.36,card,payment,bank_file,
P00001285,A001381,2025-05-10,425.93,direct_debit,payment,agency_file,
P00001286,A001381,2025-06-23,1077.18,bank_transfer,payment,agency_file,
P00001287,A001381,2025-07-27,436.21,bpay,payment,manual_adjustment,
P00001288,A001386,2026-04-27,59.32,card,payment,bank_file,
P00001289,A001387,2025-04-23,79.38,bpay,payment,customer_portal,
P00001290,A001388,2026-03-27,1672.19,cash,payment,agency_file,
P00001291,A001390,2024-12-15,97.2,direct_debit,payment,customer_portal,
P00001292,A001390,2025-01-16,154.89,bank_transfer,payment,agency_file,
P00001293,A001390,2025-02-18,172.13,bpay,payment,customer_portal,
P00001294,A001390,2025-03-08,2.71,card,payment,customer_portal,
P00001295,A001392,2025-04-15,416.23,bank_transfer,payment,customer_portal,
P00001296,A001392,2025-04-28,363.79,direct_debit,payment,agency_file,
P00001297,A001392,2025-05-26,475.3,bank_transfer,payment,agency_file,
P00001298,A001399,2025-09-05,40.83,direct_debit,payment,agency_file,
P00001299,A001399,2025-09-16,60.81,bank_transfer,payment,agency_file,
P00001300,A001400,2025-04-10,49.8,bpay,payment,customer_portal,
P00003738,A001400,2025-04-12,0.0,bpay,payment,agency_file,
P00001301,A001400,2025-04-22,70.4,bank_transfer,payment,agency_file,
P00001302,A001400,2025-05-14,223.16,bank_transfer,payment,customer_portal,
P00001303,A001402,2024-12-29,2535.1,bank_transfer,payment,agency_file,
P00001304,A001404,2025-02-02,843.37,direct_debit,payment,agency_file,
P00001305,A001405,2025-05-20,93.47,direct_debit,payment,customer_portal,
P00001306,A001405,2025-06-11,65.09,card,payment,customer_portal,
P00001307,A001405,2025-06-17,67.29,bank_transfer,payment,manual_adjustment,
P00001308,A001406,2025-10-24,248.77,direct_debit,payment,bank_file,
P00001309,A001406,2025-12-05,242.14,bpay,payment,bank_file,
P00001310,A001406,2025-12-09,148.45,direct_debit,payment,bank_file,
P00001311,A001407,2025-10-11,1218.73,card,payment,direct_debit,
P00001312,A001407,2025-11-27,801.87,cash,payment,agency_file,
P00001313,A001407,2025-12-04,662.6,card,payment,agency_file,
P00001314,A001407,2025-12-15,1504.68,direct_debit,payment,bank_file,
P00001315,A001413,2025-03-17,952.93,bank_transfer,payment,customer_portal,
P00001316,A001413,2025-04-12,1852.95,bank_transfer,payment,customer_portal,
P00001317,A001420,2025-02-18,11.27,bank_transfer,payment,customer_portal,
P00001318,A001420,2025-03-23,63.15,bank_transfer,payment,agency_file,
P00001319,A001425,2026-01-01,57.6,bank_transfer,payment,customer_portal,
P00001320,A001428,2026-02-11,538.81,card,payment,direct_debit,
P00001321,A001431,2025-04-20,148.2,card,payment,bank_file,
P00001322,A001431,2025-05-01,290.59,card,payment,bank_file,
P00001323,A001432,2026-03-11,40.7,bank_transfer,payment,agency_file,
P00001324,A001432,2026-04-02,271.72,card,payment,bank_file,
P00001325,A001434,2025-12-09,4116.6,card,payment,agency_file,
P00001326,A001442,2026-04-16,3408.6,bpay,payment,customer_portal,
P00001327,A001443,2025-09-17,386.52,bank_transfer,payment,agency_file,
P00001328,A001445,2025-01-09,569.09,bpay,payment,customer_portal,
P00001329,A001445,2025-01-20,791.65,bank_transfer,payment,customer_portal,
P00001330,A001445,2025-03-09,783.37,bank_transfer,payment,bank_file,
P00001331,A001445,2025-03-20,552.13,bank_transfer,payment,direct_debit,
P00001332,A001445,2025-04-28,298.61,direct_debit,payment,bank_file,
P00001333,A001447,2025-05-10,512.92,direct_debit,payment,bank_file,
P00001334,A001448,2026-04-24,521.89,cash,payment,manual_adjustment,
P00001335,A001451,2025-10-05,509.63,bank_transfer,payment,agency_file,
P00001336,A001452,2025-09-27,113.82,bank_transfer,payment,bank_file,
P00001337,A001452,2025-09-29,120.06,card,payment,agency_file,
P00001338,A001452,2025-10-06,82.53,bank_transfer,payment,agency_file,
P00001339,A001453,2025-08-02,89.89,bank_transfer,payment,agency_file,
P00001340,A001453,2025-08-09,158.27,bank_transfer,payment,customer_portal,
P00001341,A001455,2026-02-15,17.03,cash,payment,manual_adjustment,
P00001342,A001455,2026-03-30,36.7,card,payment,customer_portal,
P00001343,A001455,2026-04-16,28.03,bank_transfer,payment,bank_file,
P00001344,A001456,2025-12-20,105.15,direct_debit,payment,bank_file,
P00001345,A001456,2026-01-08,276.9,cash,payment,customer_portal,
P00001346,A001456,2026-02-16,121.45,bank_transfer,payment,customer_portal,
P00001347,A001456,2026-03-05,205.85,bank_transfer,payment,bank_file,
P00001348,A001456,2026-03-13,21.61,card,payment,customer_portal,
P00001349,A001459,2025-10-23,74.28,bank_transfer,payment,customer_portal,
P00001350,A001459,2025-11-05,288.45,bank_transfer,payment,agency_file,
P00001351,A001462,2026-01-16,66.72,direct_debit,payment,customer_portal,
P00001352,A001462,2026-01-30,113.88,bank_transfer,payment,manual_adjustment,
P00001353,A001464,2025-06-25,158.42,bpay,payment,manual_adjustment,
P00001354,A001464,2025-08-07,1052.47,bank_transfer,payment,bank_file,
P00001355,A001467,2026-03-17,43.03,bank_transfer,payment,bank_file,
P00001356,A001467,2026-03-18,102.64,card,payment,agency_file,
P00001357,A001471,2025-03-27,123.99,card,payment,agency_file,
P00001358,A001475,2026-04-03,12.63,card,payment,bank_file,
P00001359,A001476,2025-01-20,20.12,direct_debit,payment,customer_portal,
P00001360,A001476,2025-01-21,62.4,bank_transfer,payment,customer_portal,
P00001361,A001476,2025-02-18,68.42,bank_transfer,payment,agency_file,
P00001362,A001477,2026-02-04,225.32,bpay,payment,customer_portal,
P00001363,A001477,2026-03-07,445.49,bank_transfer,payment,customer_portal,
P00001364,A001480,2025-12-27,184.81,bank_transfer,payment,manual_adjustment,
P00001365,A001480,2026-02-14,128.3,card,payment,customer_portal,
P00001366,A001480,2026-03-20,108.05,card,payment,customer_portal,
P00001367,A001481,2026-01-11,403.47,direct_debit,payment,agency_file,
P00001368,A001481,2026-02-16,217.03,cash,payment,agency_file,
P00001369,A001481,2026-03-16,632.97,card,payment,agency_file,
P00001370,A001483,2026-04-07,88.86,card,payment,agency_file,
P00001371,A001488,2025-07-11,266.52,bank_transfer,payment,agency_file,
P00001372,A001489,2025-11-22,212.02,bpay,payment,bank_file,
P00001373,A001492,2025-12-16,106.61,bank_transfer,payment,customer_portal,
P00001374,A001492,2026-01-13,137.87,bank_transfer,payment,direct_debit,
P00001375,A001493,2026-03-23,53.7,bank_transfer,payment,agency_file,
P00001376,A001494,2025-09-14,421.63,cash,payment,agency_file,
P00001377,A001495,2025-10-29,1151.57,bank_transfer,payment,bank_file,
P00001378,A001497,2025-08-07,1220.76,bank_transfer,payment,customer_portal,
P00001379,A001500,2026-02-28,3165.13,direct_debit,payment,customer_portal,
P00001380,A001501,2025-07-19,193.59,card,payment,customer_portal,
P00001381,A001501,2025-07-27,394.37,bank_transfer,payment,direct_debit,
P00001382,A001502,2025-07-10,23.84,direct_debit,payment,bank_file,
P00001383,A001502,2025-08-25,67.33,card,payment,customer_portal,
P00001384,A001502,2025-09-11,41.16,cash,payment,customer_portal,
P00001385,A001502,2025-10-06,24.6,direct_debit,payment,agency_file,
P00001386,A001505,2026-04-20,107.76,direct_debit,payment,agency_file,
P00001387,A001507,2025-12-20,46.96,bank_transfer,payment,agency_file,
P00001388,A001507,2026-01-09,168.05,cash,payment,customer_portal,
P00001389,A001508,2026-04-03,596.2,bank_transfer,payment,direct_debit,
P00001390,A001509,2026-03-30,191.93,bank_transfer,payment,agency_file,
P00001391,A001511,2025-10-21,44.14,cash,payment,bank_file,
P00001392,A001511,2025-10-29,124.66,direct_debit,payment,bank_file,
P00001393,A001515,2025-12-28,53.97,card,payment,agency_file,
P00001394,A001515,2026-01-06,37.43,bank_transfer,payment,agency_file,
P00001395,A001515,2026-02-03,54.02,bank_transfer,payment,bank_file,
P00001396,A001516,2025-06-08,1437.32,cash,payment,bank_file,
P00001397,A001516,2025-07-09,2165.26,bank_transfer,payment,customer_portal,
P00001398,A001516,2025-08-02,2913.39,direct_debit,payment,agency_file,
P00001399,A001516,2025-08-09,754.39,bank_transfer,payment,bank_file,
P00001400,A001521,2024-11-12,17.22,card,payment,bank_file,
P00001401,A001521,2024-11-18,44.71,bank_transfer,payment,agency_file,
P00001402,A001521,2024-12-29,49.58,bank_transfer,payment,bank_file,
P00001403,A001523,2025-09-09,100.21,direct_debit,payment,customer_portal,
P00001404,A001523,2025-10-07,374.04,card,payment,customer_portal,
P00001405,A001526,2025-06-02,132.7,direct_debit,payment,bank_file,
P00001406,A001526,2025-06-10,374.19,bank_transfer,payment,agency_file,
P00001407,A001528,2025-08-15,379.28,card,payment,agency_file,
P00001408,A001528,2025-09-09,313.64,bpay,payment,agency_file,
P00001409,A001528,2025-10-02,481.64,bank_transfer,payment,agency_file,
P00001410,A001532,2025-02-19,79.42,bank_transfer,payment,customer_portal,
P00001411,A001532,2025-03-14,202.28,card,payment,agency_file,
P00001412,A001534,2026-03-19,231.88,direct_debit,payment,customer_portal,
P00001413,A001534,2026-04-16,443.05,bank_transfer,payment,agency_file,
P00001414,A001535,2025-04-12,270.77,bank_transfer,payment,agency_file,
P00001415,A001535,2025-04-29,274.47,card,payment,agency_file,
P00001416,A001535,2025-05-18,463.96,card,payment,bank_file,
P00001417,A001539,2025-01-17,54.05,bpay,payment,bank_file,
P00001418,A001542,2025-09-06,46.52,bank_transfer,payment,customer_portal,
P00001419,A001543,2025-08-07,5813.39,bank_transfer,payment,agency_file,
P00001420,A001543,2025-09-11,9793.86,card,payment,agency_file,
P00001421,A001546,2025-12-12,13.01,card,payment,agency_file,
P00001422,A001546,2025-12-31,39.52,card,payment,agency_file,
P00001423,A001549,2025-01-10,260.15,direct_debit,payment,agency_file,
P00001424,A001549,2025-01-30,391.26,bpay,payment,bank_file,
P00001425,A001549,2025-02-12,1004.04,bank_transfer,payment,agency_file,
P00001426,A001550,2025-06-21,140.09,bank_transfer,payment,bank_file,
P00001427,A001550,2025-07-21,226.6,bank_transfer,payment,bank_file,
