account_id,customer_id,placement_date,placed_balance,original_balance,product_type,risk_band,customer_age,age_band,income_band,employment_status,state,region,customer_segment,digital_consent,hardship_flag,dispute_flag,prior_successful_payments_12m,credit_score_band,tenure_months,assigned_agency,treatment_stream
A000547,C000861,2026-01-11,5769.4,4888.82,personal_loan,B,44,35_44,40k_70k,full_time,WA,regional,low_contactability,0,0,0,3,660_719,21,agency_alpha,digital_first
A000548,C001486,2025-06-10,2321.14,3365.64,personal_loan,D,39,35_44,70k_100k,casual,QLD,remote,low_contactability,1,0,0,0,540_599,41,agency_alpha,sms_email_sequence
A000549,C002117,2025-11-20,745.7,723.64,bnpl,B,41,35_44,40k_70k,full_time,QLD,regional,digital_engaged,1,0,0,4,660_719,15,agency_beta,phone_first
A000550,C000615,2026-01-25,294.55,440.87,telco_arrears,C,33,25_34,40k_70k,unemployed,NSW,regional,standard,1,0,0,0,600_659,38,agency_gamma,digital_first
A000551,C003037,2025-09-03,1131.06,1545.08,bnpl,D,55,55_64,100k_150k,self_employed,QLD,remote,standard,0,0,0,2,540_599,38,agency_gamma,sms_email_sequence
A000552,C000261,2025-01-05,422.75,686.05,bnpl,B,48,45_54,40k_70k,casual,VIC,metro,standard,0,0,0,0,660_719,23,agency_beta,phone_first
A000553,C000457,2025-06-15,350.9,384.73,bnpl,B,43,35_44,under_40k,casual,VIC,regional,digital_engaged,1,0,0,5,660_719,19,agency_alpha,hardship_review
A000554,C002299,2025-10-21,814.38,1184.2,personal_loan,C,30,25_34,40k_70k,full_time,NSW,metro,dispute_prone,1,0,1,4,600_659,29,agency_alpha,standard
A000555,C000874,2026-01-10,6322.48,5878.87,personal_loan,B,22,18_24,40k_70k,full_time,Nsw,metro,hardship,0,1,0,3,660_719,52,agency_gamma,sms_email_sequence
A000556,C001934,2025-01-27,6143.71,9059.93,credit_card,B,45,45_54,100k_150k,self_employed,WA,metro,standard,0,0,0,0,660_719,66,agency_beta,phone_first
A000557,C001530,2026-04-14,7790.66,7304.85,personal_loan,C,50,45_54,40k_70k,self_employed,ACT,regional,standard,1,0,0,0,600_659,42,agency_beta,legal_warning
A000558,C001148,2024-11-19,4367.75,3711.13,credit_card,B,46,45_54,40k_70k,full_time,QLD,metro,standard,0,0,0,2,660_719,58,internal_collections,digital_first
A000559,C003125,2025-07-18,1033.16,1455.17,credit_card,D,44,35_44,70k_100k,full_time,NSW,metro,digital_engaged,1,0,1,3,540_599,39,internal_collections,sms_email_sequence
A000560,C002884,2026-01-20,1541.48,1966.85,credit_card,D,21,18_24,40k_70k,student,SA,regional,digital_engaged,1,1,0,0,540_599,49,agency_beta,digital_first
A000561,C003009,2026-04-03,10303.74,10081.06,personal_loan,E,18,18_24,under_40k,part_time,NSW,remote,digital_engaged,1,0,0,1,under_540,50,agency_alpha,standard
A000562,C000300,2026-02-19,4287.31,3680.49,personal_loan,E,18,18_24,70k_100k,self_employed,NSW,metro,standard,0,0,0,2,under_540,16,agency_alpha,sms_email_sequence
A000563,C002353,2025-01-23,1562.72,1470.19,credit_card,D,42,35_44,40k_70k,full_time,NSW,regional,digital_engaged,0,0,0,4,540_599,41,agency_alpha,sms_email_sequence
A000564,C001111,2026-02-07,294.35,388.08,utility_arrears,D,46,45_54,150k_plus,part_time,NSW,regional,standard,1,1,0,2,540_599,34,internal_collections,digital_first
A000565,C000859,2026-03-16,494.38,527.14,utility_arrears,D,41,35_44,under_40k,full_time,Nsw,regional,digital_engaged,1,0,0,0,540_599,24,agency_alpha,phone_first
A000566,C002671,2026-01-23,2450.47,4547.2,personal_loan,C,71,65_plus,under_40k,retired,NSW,metro,standard,0,0,0,0,600_659,47,agency_alpha,sms_email_sequence
A000567,C000646,2025-11-06,5310.27,7006.29,credit_card,B,32,25_34,70k_100k,full_time,VIC,regional,digital_engaged,1,0,0,0,660_719,43,internal_collections,digital_first
A000568,C000141,2025-05-05,631.13,836.4,credit_card,C,31,25_34,70k_100k,full_time,SA,regional,digital_engaged,0,1,0,0,600_659,22,agency_alpha,digital_first
A000569,C001924,2025-02-09,218.82,235.89,utility_arrears,A,48,45_54,under_40k,unknown,NSW,metro,dispute_prone,1,0,1,1,720_plus,17,agency_gamma,phone_first
A000570,C002520,2026-03-08,286.1,490.21,bnpl,D,51,45_54,40k_70k,full_time,VIC,metro,hardship,1,1,0,0,540_599,70,agency_beta,sms_email_sequence
A000571,C000059,2026-03-02,15705.74,12948.39,personal_loan,E,50,45_54,100k_150k,full_time,NSW,regional,standard,0,0,0,4,under_540,63,internal_collections,digital_first
A000572,C001382,2026-05-29,463.97,424.78,utility_arrears,E,40,35_44,150k_plus,full_time,NSW,metro,digital_engaged,1,0,0,0,under_540,28,agency_gamma,phone_first
A000573,C001258,2025-10-18,1544.28,2298.77,personal_loan,A,40,35_44,70k_100k,full_time,ACT,unknown,digital_engaged,0,0,0,5,720_plus,15,internal_collections,standard
A000574,C003278,2025-09-18,2940.74,2397.99,credit_card,D,38,35_44,under_40k,full_time,QLD,metro,standard,0,0,0,1,540_599,45,agency_alpha,sms_email_sequence
A000575,C001030,2025-06-22,6964.78,5390.53,personal_loan,D,45,45_54,under_40k,self_employed,TAS,metro,standard,1,0,0,0,540_599,45,agency_beta,digital_first
A000576,C000289,2026-02-09,425.71,638.8,utility_arrears,D,39,35_44,150k_plus,unemployed,VIC,metro,low_contactability,0,0,0,0,540_599,21,agency_alpha,digital_first
A000577,C000630,2026-04-25,1269.2,1425.77,credit_card,B,31,25_34,40k_70k,casual,NSW,regional,low_contactability,0,0,0,1,660_719,59,internal_collections,digital_first
A000578,C002454,2025-02-08,5283.28,4082.72,personal_loan,C,40,35_44,70k_100k,unemployed,WA,regional,low_contactability,0,0,0,4,600_659,32,agency_gamma,legal_warning
A000579,C002727,2026-01-25,3031.03,3295.39,credit_card,D,56,55_64,40k_70k,full_time,NSW,regional,standard,0,0,0,0,540_599,10,internal_collections,sms_email_sequence
A000580,C002943,2025-05-12,2578.19,2855.6,credit_card,A,33,25_34,70k_100k,unemployed,VIC,regional,digital_engaged,0,0,0,3,720_plus,33,agency_beta,hardship_review
A000581,C001469,2025-04-12,510.82,596.84,bnpl,C,21,18_24,40k_70k,student,VIC,metro,standard,0,0,0,3,600_659,42,agency_gamma,sms_email_sequence
A000582,C000365,2025-12-20,1165.68,1935.68,bnpl,B,28,25_34,100k_150k,part_time,QLD,metro,standard,0,0,0,1,660_719,55,internal_collections,digital_first
A000583,C000066,2026-03-19,3115.1,5065.49,personal_loan,C,28,25_34,70k_100k,casual,VIC,metro,hardship,1,1,0,2,600_659,26,agency_beta,digital_first
A000584,C000545,2025-01-04,6036.23,8560.54,personal_loan,A,31,25_34,70k_100k,full_time,SA,regional,standard,1,0,0,3,720_plus,9,internal_collections,phone_first
A000585,C000086,2025-03-16,923.89,1475.59,credit_card,D,41,35_44,under_40k,full_time,UNKNOWN,regional,digital_engaged,1,0,0,4,540_599,17,internal_collections,sms_email_sequence
A000586,C000962,2025-12-12,809.36,958.84,bnpl,E,33,25_34,70k_100k,unknown,QLD,metro,dispute_prone,0,0,1,0,under_540,75,agency_gamma,hardship_review
A000587,C000918,2025-10-19,3557.95,3643.17,personal_loan,A,28,25_34,150k_plus,student,QLD,regional,standard,0,0,0,5,720_plus,31,internal_collections,digital_first
A000588,C002449,2025-10-23,5172.92,4115.01,personal_loan,D,22,18_24,40k_70k,student,QLD,regional,digital_engaged,1,0,0,1,540_599,21,agency_gamma,phone_first
A000589,C000261,2025-09-24,4823.8,4177.6,credit_card,D,18,18_24,40k_70k,part_time,QLD,metro,dispute_prone,1,0,1,0,540_599,75,internal_collections,legal_warning
A000590,C001944,2026-03-11,5231.68,4280.28,credit_card,E,36,35_44,40k_70k,self_employed,VIC,metro,standard,1,0,0,0,under_540,45,agency_alpha,digital_first
A000591,C000008,2024-12-17,722.24,695.13,credit_card,C,37,35_44,under_40k,casual,NSW,metro,digital_engaged,1,0,0,6,600_659,46,agency_beta,digital_first
A000592,C001806,2025-06-25,2109.99,2674.0,credit_card,C,24,18_24,40k_70k,part_time,ACT,metro,digital_engaged,1,0,0,2,600_659,39,agency_beta,standard
A000593,C001863,2025-01-18,507.39,378.15,telco_arrears,D,18,18_24,40k_70k,full_time,NSW,regional,digital_engaged,0,0,0,1,540_599,34,agency_alpha,digital_first
A000594,C002422,2026-03-17,349.75,342.78,telco_arrears,C,35,35_44,under_40k,self_employed,VIC,metro,dispute_prone,0,0,1,4,600_659,23,agency_gamma,phone_first
A000595,C001983,2025-08-10,457.57,517.67,bnpl,C,30,25_34,under_40k,full_time,QLD,metro,standard,1,0,0,0,600_659,35,internal_collections,digital_first
A000596,C002803,2025-02-24,4052.88,4894.57,credit_card,E,35,35_44,70k_100k,self_employed,VIC,metro,standard,0,0,0,1,under_540,31,agency_alpha,phone_first
A000597,C000985,2025-07-27,311.64,557.76,credit_card,B,36,35_44,70k_100k,full_time,NSW,metro,standard,1,0,0,2,660_719,44,agency_beta,digital_first
A000598,C001117,2025-11-01,12725.38,10199.72,personal_loan,C,65,65_plus,100k_150k,full_time,QLD,metro,standard,0,0,0,5,600_659,14,agency_beta,sms_email_sequence
A000599,C003032,2026-01-22,866.18,1365.09,bnpl,C,35,35_44,40k_70k,casual,QLD,regional,digital_engaged,1,0,0,1,600_659,28,agency_alpha,hardship_review
A000600,C000156,2025-03-06,5359.26,5710.01,personal_loan,E,61,55_64,under_40k,full_time,WA,metro,digital_engaged,1,0,0,0,under_540,46,agency_gamma,phone_first
A000601,C000232,2025-11-05,435.99,488.72,bnpl,D,40,35_44,150k_plus,part_time,QLD,remote,standard,0,0,0,2,540_599,24,agency_gamma,digital_first
A000602,C000072,2025-08-06,2532.77,4533.24,personal_loan,D,31,25_34,40k_70k,casual,VIC,regional,standard,0,0,1,4,540_599,18,agency_alpha,digital_first
A000603,C002809,2025-08-15,3973.07,4186.99,credit_card,C,36,35_44,100k_150k,part_time,QLD,regional,digital_engaged,1,0,0,2,600_659,37,agency_gamma,phone_first
A000604,C003032,2026-04-26,691.25,995.55,utility_arrears,C,72,65_plus,40k_70k,unemployed,NSW,metro,standard,1,1,0,5,600_659,8,internal_collections,digital_first
A000605,C001008,2026-02-07,235.26,411.42,bnpl,B,51,45_54,100k_150k,full_time,NSW,metro,standard,0,0,0,1,660_719,42,agency_beta,legal_warning
A000606,C001689,2026-04-07,426.67,338.59,utility_arrears,C,27,25_34,40k_70k,full_time,NSW,metro,standard,0,0,0,4,600_659,28,internal_collections,digital_first
A000607,C003025,2026-03-16,2314.03,3117.14,credit_card,C,29,25_34,150k_plus,full_time,QLD,metro,low_contactability,1,0,0,0,600_659,33,agency_gamma,hardship_review
A000608,C000271,2025-12-11,2074.15,3684.41,credit_card,A,18,18_24,under_40k,unemployed,WA,metro,standard,1,0,0,2,720_plus,20,agency_alpha,sms_email_sequence
A000609,C000556,2025-02-16,499.7,613.11,utility_arrears,B,26,25_34,40k_70k,full_time,QLD,metro,digital_engaged,0,0,1,1,660_719,22,internal_collections,sms_email_sequence
A000610,C003240,2024-12-07,948.11,1454.04,credit_card,E,18,18_24,150k_plus,unknown,NSW,remote,hardship,0,1,0,0,under_540,0,agency_alpha,sms_email_sequence
A000611,C000214,2025-07-23,523.44,640.52,utility_arrears,A,24,18_24,40k_70k,student,VIC,metro,hardship,0,1,0,4,720_plus,32,agency_gamma,hardship_review
A000612,C002753,2026-01-13,1136.87,1546.74,personal_loan,A,40,35_44,under_40k,part_time,ACT,metro,standard,1,0,0,3,720_plus,16,agency_beta,standard
A000613,C003122,2026-03-03,265.15,458.77,bnpl,C,54,45_54,40k_70k,part_time,SA,metro,hardship,0,1,0,3,600_659,23,agency_alpha,digital_first
A000614,C000231,2025-06-07,830.79,781.89,bnpl,D,35,35_44,100k_150k,full_time,VIC,regional,standard,0,0,0,1,540_599,28,agency_beta,sms_email_sequence
A000615,C000251,2025-11-17,3622.93,3239.06,credit_card,D,35,35_44,70k_100k,full_time,VIC,metro,low_contactability,0,0,0,0,540_599,55,internal_collections,sms_email_sequence
A000616,C001170,2026-02-09,801.14,889.0,bnpl,A,50,45_54,40k_70k,full_time,UNKNOWN,regional,digital_engaged,1,0,0,0,720_plus,0,agency_alpha,hardship_review
A000617,C001481,2025-06-20,2522.84,2831.14,credit_card,A,56,55_64,70k_100k,full_time,QLD,regional,low_contactability,0,0,0,4,720_plus,50,agency_gamma,phone_first
A000618,C003262,2025-03-13,2420.4,2705.7,personal_loan,D,27,25_34,150k_plus,full_time,VIC,metro,standard,0,0,0,4,540_599,66,agency_beta,digital_first
A000619,C001603,2025-10-09,523.95,856.9,credit_card,B,43,35_44,70k_100k,unknown,NSW,metro,digital_engaged,1,1,0,0,660_719,19,agency_beta,digital_first
A000620,C000964,2025-09-16,2621.01,2897.97,personal_loan,D,67,65_plus,150k_plus,full_time,VIC,regional,dispute_prone,1,0,1,3,540_599,39,agency_alpha,sms_email_sequence
A000621,C001337,2025-06-28,254.07,308.42,bnpl,C,47,45_54,under_40k,full_time,NSW,regional,standard,1,0,0,0,600_659,20,agency_beta,hardship_review
A000622,C002308,2025-10-01,1321.26,1074.55,bnpl,E,69,65_plus,100k_150k,retired,NSW,metro,hardship,1,1,0,0,under_540,46,agency_alpha,phone_first
A000623,C000915,2025-07-11,9457.44,7890.07,personal_loan,E,72,65_plus,70k_100k,retired,VIC,metro,standard,0,0,0,4,under_540,49,agency_beta,phone_first
A000624,C002065,2026-01-26,499.7,431.48,utility_arrears,B,18,18_24,under_40k,unemployed,SA,metro,standard,0,0,0,2,660_719,52,agency_alpha,digital_first
A000625,C000811,2025-06-15,749.33,601.92,bnpl,C,33,25_34,70k_100k,full_time,UNKNOWN,metro,standard,1,0,0,3,600_659,45,agency_alpha,phone_first
A000626,C001328,2025-09-19,948.81,830.22,credit_card,D,39,35_44,under_40k,full_time,NSW,metro,standard,0,0,0,1,540_599,12,internal_collections,digital_first
A000627,C003235,2025-11-05,487.01,942.95,credit_card,B,48,45_54,under_40k,self_employed,NSW,metro,standard,1,0,0,3,660_719,58,internal_collections,digital_first
A000628,C001622,2026-04-25,962.08,1159.8,credit_card,D,56,55_64,70k_100k,full_time,QLD,metro,standard,0,1,0,1,540_599,42,agency_alpha,digital_first
A000629,C001591,2026-03-07,2147.67,3062.96,credit_card,C,44,35_44,under_40k,full_time,SA,regional,standard,1,0,0,0,600_659,55,agency_gamma,phone_first
A000630,C003112,2025-09-24,6560.69,4918.86,personal_loan,E,31,25_34,70k_100k,casual,VIC,metro,digital_engaged,1,0,0,0,under_540,27,agency_beta,sms_email_sequence
A000631,C000677,2025-01-16,2406.2,1745.8,credit_card,E,53,45_54,40k_70k,unemployed,VIC,metro,digital_engaged,1,0,0,0,under_540,48,agency_gamma,standard
A000632,C000882,2025-07-14,252.77,410.89,utility_arrears,C,33,25_34,150k_plus,unemployed,TAS,regional,standard,1,0,0,1,600_659,22,agency_alpha,digital_first
A000633,C000093,2025-06-16,1419.34,1353.19,credit_card,C,59,55_64,150k_plus,retired,SA,metro,digital_engaged,1,0,0,0,600_659,20,agency_alpha,phone_first
A000634,C000771,2026-02-15,5025.27,7428.54,personal_loan,B,46,45_54,100k_150k,full_time,QLD,regional,dispute_prone,0,0,1,5,660_719,45,internal_collections,phone_first
A000635,C002215,2026-03-24,876.93,695.13,bnpl,D,24,18_24,70k_100k,self_employed,NSW,metro,digital_engaged,1,0,0,4,540_599,0,internal_collections,digital_first
A000636,C001847,2025-05-28,658.19,496.18,bnpl,E,63,55_64,40k_70k,casual,ACT,regional,digital_engaged,1,0,0,6,under_540,7,agency_alpha,phone_first
A000637,C000675,2025-05-22,487.42,678.89,bnpl,D,46,45_54,70k_100k,unemployed,ACT,regional,low_contactability,0,0,0,0,540_599,33,agency_beta,phone_first
A000638,C003086,2026-02-01,192.41,314.34,bnpl,C,18,18_24,70k_100k,part_time,QLD,regional,dispute_prone,0,0,1,3,600_659,13,internal_collections,sms_email_sequence
A000639,C000275,2026-01-04,1889.71,1575.77,credit_card,D,39,35_44,40k_70k,full_time,QLD,metro,dispute_prone,0,0,1,2,540_599,10,agency_alpha,phone_first
A000640,C002870,2025-10-26,1548.76,2079.15,credit_card,C,49,45_54,40k_70k,casual,QLD,metro,digital_engaged,1,0,0,1,600_659,9,agency_beta,standard
A000641,C003069,2025-12-20,14397.58,12610.29,personal_loan,A,34,25_34,40k_70k,full_time,SA,unknown,standard,1,1,0,2,720_plus,45,agency_alpha,phone_first
A000642,C002195,2025-07-02,2133.87,2109.06,credit_card,B,18,18_24,100k_150k,unemployed,TAS,metro,standard,1,0,0,3,660_719,59,internal_collections,digital_first
A000643,C001239,2026-02-11,7289.55,11587.79,personal_loan,C,39,35_44,150k_plus,casual,VIC,regional,standard,1,0,0,4,600_659,28,internal_collections,digital_first
A000644,C001509,2025-07-04,3811.7,3734.91,credit_card,B,18,18_24,70k_100k,unknown,VIC,metro,standard,0,1,0,2,660_719,30,agency_alpha,legal_warning
A000645,C002283,2026-01-03,459.18,449.96,bnpl,C,44,35_44,40k_70k,part_time,SA,remote,digital_engaged,1,0,0,2,600_659,42,agency_alpha,phone_first
A000646,C001309,2025-01-28,297.11,406.05,bnpl,C,41,35_44,40k_70k,full_time,VIC,metro,standard,0,0,0,0,600_659,40,agency_alpha,phone_first
A000647,C000924,2025-03-14,237.0,278.39,bnpl,D,39,35_44,70k_100k,full_time,WA,metro,digital_engaged,1,0,0,0,540_599,38,agency_gamma,standard
A000648,C001179,2025-10-03,6351.37,10354.35,personal_loan,C,37,35_44,70k_100k,unemployed,VIC,metro,standard,0,1,0,5,600_659,61,agency_alpha,sms_email_sequence
A000649,C002848,2025-09-22,6802.41,5708.45,personal_loan,C,28,25_34,100k_150k,part_time,SA,metro,standard,0,0,0,1,600_659,28,agency_beta,phone_first
A000650,C002319,2026-02-10,6970.12,5714.59,personal_loan,C,40,35_44,40k_70k,full_time,VIC,metro,standard,0,0,0,1,600_659,67,agency_gamma,digital_first
A000651,C002961,2025-02-21,2991.24,3179.15,personal_loan,D,37,35_44,70k_100k,unemployed,VIC,metro,standard,1,0,0,0,540_599,14,internal_collections,phone_first
A000652,C001044,2025-01-15,3520.81,4220.65,personal_loan,D,79,65_plus,40k_70k,retired,Nsw,regional,digital_engaged,1,0,0,0,540_599,36,agency_alpha,standard
A000653,C001734,2026-02-22,380.61,675.23,bnpl,C,53,45_54,40k_70k,full_time,NSW,metro,digital_engaged,1,1,0,4,600_659,25,agency_beta,digital_first
A000654,C001570,2026-02-20,4032.35,6071.93,personal_loan,C,32,25_34,70k_100k,full_time,WA,metro,digital_engaged,0,0,0,0,600_659,0,internal_collections,digital_first
A000655,C001828,2026-02-04,3484.03,2944.27,credit_card,C,38,35_44,70k_100k,full_time,SA,regional,hardship,0,1,0,2,600_659,26,internal_collections,legal_warning
A000656,C001589,2025-03-20,518.32,1113.37,bnpl,A,41,35_44,40k_70k,self_employed,QLD,metro,standard,0,0,0,4,720_plus,9,agency_alpha,phone_first
A000657,C002921,2025-04-13,3410.79,3380.91,credit_card,C,60,55_64,70k_100k,full_time,SA,metro,standard,1,0,1,0,600_659,16,agency_beta,phone_first
A000658,C000149,2024-11-12,5927.56,6719.59,personal_loan,B,24,18_24,40k_70k,student,VIC,metro,digital_engaged,1,0,0,4,660_719,63,agency_beta,digital_first
A000659,C003036,2026-02-18,14057.82,15369.87,personal_loan,B,43,35_44,under_40k,full_time,NSW,metro,hardship,0,1,0,4,660_719,40,internal_collections,sms_email_sequence
A000660,C000766,2026-01-01,1510.09,2307.96,credit_card,D,40,35_44,100k_150k,full_time,NSW,metro,low_contactability,0,0,0,2,540_599,14,internal_collections,phone_first
A000661,C002483,2025-05-03,1878.52,1765.73,credit_card,C,43,35_44,40k_70k,unemployed,QLD,unknown,standard,1,0,0,0,600_659,12,internal_collections,phone_first
A000662,C001670,2026-02-28,891.66,1019.59,bnpl,E,36,35_44,70k_100k,part_time,NSW,metro,low_contactability,1,0,0,0,under_540,25,agency_alpha,sms_email_sequence
A000663,C001002,2026-03-08,18669.98,18453.19,personal_loan,C,23,18_24,40k_70k,full_time,VIC,regional,digital_engaged,1,0,0,3,600_659,33,agency_alpha,digital_first
A000664,C000320,2025-08-12,113.33,97.71,telco_arrears,B,27,25_34,70k_100k,full_time,VIC,regional,standard,0,0,1,6,660_719,33,agency_alpha,phone_first
A000665,C002511,2025-10-20,2248.36,2647.71,credit_card,C,52,45_54,under_40k,full_time,QLD,metro,standard,1,0,0,3,600_659,0,internal_collections,phone_first
A000666,C000590,2026-03-07,3396.74,3037.1,personal_loan,D,26,25_34,70k_100k,part_time,NSW,metro,dispute_prone,0,0,1,1,540_599,41,agency_alpha,standard
A000667,C001919,2025-01-06,3175.38,3620.9,credit_card,C,38,35_44,100k_150k,full_time,VIC,regional,standard,1,0,0,6,600_659,0,agency_gamma,standard
A000668,C002936,2025-08-22,330.36,337.03,utility_arrears,E,45,45_54,70k_100k,full_time,SA,metro,low_contactability,0,0,0,1,under_540,42,agency_beta,phone_first
A000669,C001019,2025-10-05,3935.06,3511.52,personal_loan,C,42,35_44,40k_70k,self_employed,TAS,regional,standard,0,0,0,1,600_659,19,agency_beta,digital_first
A000670,C000126,2025-12-12,764.28,914.15,credit_card,C,72,65_plus,70k_100k,retired,WA,metro,hardship,1,1,0,3,600_659,20,internal_collections,sms_email_sequence
A000671,C002857,2025-07-02,3534.61,6077.97,personal_loan,D,95,65_plus,70k_100k,full_time,VIC,metro,digital_engaged,0,0,0,3,540_599,58,agency_gamma,hardship_review
A000672,C001601,2025-03-16,6947.48,10826.33,personal_loan,C,37,35_44,100k_150k,full_time,NSW,metro,digital_engaged,1,0,0,0,600_659,31,agency_alpha,digital_first
A000673,C001470,2024-12-10,16689.91,16524.19,personal_loan,B,37,35_44,70k_100k,casual,victoria,metro,standard,0,0,0,2,660_719,43,internal_collections,phone_first
