contact_id,account_id,contact_date,contact_channel,contact_result,agent_id,promised_payment_date
K00002340,A000957,2026-04-17,sms,delivered,AG018,
K00002341,A000958,2025-06-20,email,hardship_discussed,AG011,
K00002342,A000959,2025-10-11,sms,right_party_contact,AG006,
K00002344,A000959,2025-11-13,sms,no_answer,AG030,
K00002343,A000959,2025-11-21,sms,delivered,AG034,
K00002346,A000960,2026-03-12,sms,wrong_number,AG011,
K00002347,A000960,2026-03-13,sms,wrong_number,AG039,
K00002345,A000960,2026-03-14,email,no_answer,AG012,
K00002349,A000961,2025-03-19,sms,delivered,AG004,
K00002348,A000961,2025-03-22,sms,wrong_number,AG016,
K00002351,A000961,2025-04-13,email,delivered,AG035,
K00002350,A000961,2025-04-18,sms,delivered,AG042,
K00002353,A000962,2025-06-28,letter,delivered,AG015,
K00002352,A000962,2025-08-14,email,promise_to_pay,AG013,2025-08-28
K00002354,A000963,2025-10-10,field_visit,hardship_discussed,AG002,
K00002356,A000963,2025-11-28,sms,right_party_contact,AG016,
K00002355,A000963,2026-01-17,sms,hardship_discussed,AG001,
K00002358,A000964,2025-03-23,letter,right_party_contact,AG027,
K00002360,A000964,2025-06-21,sms,delivered,AG044,
K00002357,A000964,2025-06-26,email,no_answer,AG001,
K00002359,A000964,2025-08-27,sms,wrong_number,AG018,
K00002361,A000965,2025-11-02,sms,no_answer,AG041,
K00002362,A000965,2026-03-05,sms,delivered,AG002,
K00002363,A000967,2026-04-18,sms,delivered,AG040,
K00002364,A000968,2026-01-14,sms,promise_to_pay,AG029,2026-01-21
K00002365,A000969,2025-10-09,sms,delivered,AG017,
K00002366,A000970,2025-11-10,phone,dispute_raised,AG028,
K00002367,A000970,2026-02-07,phone,dispute_raised,AG015,
K00002368,A000971,2025-05-11,email,delivered,AG045,
K00002369,A000971,2025-05-31,phone,promise_to_pay,AG009,2025-06-14
K00002372,A000972,2025-12-10,sms,no_answer,AG021,
K00002370,A000972,2025-12-15,phone,delivered,AG005,
K00002373,A000972,2025-12-31,sms,promise_to_pay,AG011,2026-01-05
K00002371,A000972,2026-01-14,phone,delivered,AG003,
K00002375,A000973,2025-01-26,sms,delivered,AG007,
K00002374,A000973,2025-02-08,sms,promise_to_pay,AG038,2025-02-18
K00002376,A000973,2025-03-24,sms,delivered,AG028,
K00002378,A000974,2026-03-04,email,wrong_number,AG012,
K00002379,A000974,2026-03-04,phone,wrong_number,AG012,
K00002381,A000974,2026-03-29,email,hardship_discussed,AG008,
K00002377,A000974,2026-04-13,sms,dispute_raised,AG040,
K00002382,A000974,2026-04-21,sms,hardship_discussed,AG042,
K00002380,A000974,2026-04-29,phone,promise_to_pay,AG038,2026-05-02
K00002387,A000976,2025-11-19,letter,no_answer,AG039,
K00002383,A000976,2025-12-15,email,delivered,AG037,
K00002384,A000976,2025-12-20,email,delivered,AG032,
K00002386,A000976,2025-12-23,sms,no_answer,AG003,
K00002385,A000976,2026-01-17,phone,delivered,AG024,
K00002388,A000977,2026-03-09,email,hardship_discussed,AG014,
K00002391,A000977,2026-03-14,email,no_answer,AG007,
K00002389,A000977,2026-03-15,sms,hardship_discussed,AG022,
K00002390,A000977,2026-04-17,sms,hardship_discussed,AG044,
K00002392,A000978,2026-01-14,sms,delivered,AG021,
K00002394,A000978,2026-01-30,email,no_answer,AG006,
K00002393,A000978,2026-03-18,phone,dispute_raised,AG024,
K00002395,A000978,2026-04-20,email,delivered,AG007,
K00002396,A000980,2025-11-10,phone,right_party_contact,AG031,
K00002397,A000980,2025-11-20,sms,hardship_discussed,AG015,
K00002399,A000980,2025-12-07,sms,no_answer,AG026,
K00002398,A000980,2026-03-12,email,no_answer,AG020,
K00002402,A000981,2025-06-27,phone,no_answer,AG034,
K00002405,A000981,2025-06-29,letter,no_answer,AG005,
K00002401,A000981,2025-08-13,letter,wrong_number,AG011,
K00002400,A000981,2025-08-19,email,delivered,AG003,
K00002403,A000981,2025-08-23,email,no_answer,AG008,
K00002404,A000981,2025-09-06,field_visit,delivered,AG016,
K00002406,A000983,2026-04-25,sms,delivered,AG029,
K00002408,A000984,2026-04-13,email,dispute_raised,AG002,
K00002407,A000984,2026-04-27,email,hardship_discussed,AG001,
K00002412,A000985,2024-11-15,sms,promise_to_pay,AG002,2024-11-22
K00002411,A000985,2024-12-26,sms,no_answer,AG012,
K00002409,A000985,2025-03-03,letter,promise_to_pay,AG011,2025-03-13
K00002410,A000985,2025-04-08,sms,promise_to_pay,AG020,2025-04-22
K00002414,A000986,2025-11-06,sms,right_party_contact,AG044,
K00002417,A000986,2025-11-22,sms,wrong_number,AG007,
K00002415,A000986,2025-11-29,email,promise_to_pay,AG016,2025-12-09
K00002413,A000986,2025-12-09,sms,delivered,AG002,
K00002416,A000986,2026-01-22,email,hardship_discussed,AG009,
K00002418,A000986,2026-02-02,letter,no_answer,AG002,
K00002419,A000989,2026-03-20,letter,no_answer,AG040,
K00002421,A000990,2025-02-01,sms,right_party_contact,AG039,
K00002422,A000990,2025-02-05,phone,dispute_raised,AG022,
K00002420,A000990,2025-06-22,email,dispute_raised,AG001,
K00002423,A000991,2025-08-04,letter,delivered,AG037,
K00002425,A000992,2024-11-17,email,promise_to_pay,AG017,2024-12-01
K00002429,A000992,2024-11-20,letter,no_answer,AG009,
K00002424,A000992,2024-12-12,phone,delivered,AG002,
K00002430,A000992,2024-12-12,sms,no_answer,AG040,
K00002426,A000992,2024-12-17,letter,right_party_contact,AG026,
K00002428,A000992,2025-01-02,email,hardship_discussed,AG040,
K00002427,A000992,2025-01-15,email,wrong_number,AG016,
K00002431,A000995,2025-06-05,sms,delivered,AG031,
K00002433,A000996,2026-03-25,email,right_party_contact,AG033,
K00002432,A000996,2026-04-02,sms,hardship_discussed,AG045,
K00002434,A000996,2026-04-12,phone,delivered,AG036,
K00002436,A000998,2026-04-05,phone,delivered,AG026,
K00002435,A000998,2026-04-23,letter,wrong_number,AG044,
K00002437,A000999,2026-01-06,letter,no_answer,AG045,
K00002438,A000999,2026-01-08,sms,promise_to_pay,AG033,2026-01-13
K00002439,A001001,2025-07-22,sms,no_answer,AG035,
K00002441,A001001,2025-07-24,email,right_party_contact,AG029,
K00002442,A001001,2025-08-01,sms,no_answer,AG026,
K00002443,A001001,2025-10-18,phone,delivered,AG034,
K00002444,A001001,2025-11-28,email,delivered,AG001,
K00002440,A001001,2026-01-14,email,no_answer,AG045,
K00002445,A001002,2026-02-23,phone,promise_to_pay,AG031,2026-03-02
K00002446,A001004,2025-03-27,sms,delivered,AG033,
K00002447,A001005,2025-09-20,sms,hardship_discussed,AG017,
K00002449,A001005,2025-10-16,letter,delivered,AG025,
K00002448,A001005,2025-11-09,sms,delivered,AG044,
K00002451,A001006,2025-09-20,phone,right_party_contact,AG043,
K00002452,A001006,2025-09-21,email,no_answer,AG016,
K00002450,A001006,2025-10-22,sms,no_answer,AG044,
K00002453,A001006,2025-10-27,email,delivered,AG027,
K00002454,A001007,2026-01-22,sms,dispute_raised,AG019,
K00002455,A001008,2025-11-21,sms,right_party_contact,AG037,
K00002457,A001009,2025-02-16,sms,promise_to_pay,AG040,2025-02-23
K00002456,A001009,2025-03-06,phone,wrong_number,AG035,
K00002459,A001010,2025-10-25,letter,promise_to_pay,AG034,2025-11-01
K00002458,A001010,2025-12-05,phone,no_answer,AG015,
K00002461,A001011,2026-01-04,sms,no_answer,AG006,
K00002462,A001011,2026-01-27,phone,no_answer,AG007,
K00002460,A001011,2026-02-22,email,delivered,AG023,
K00002463,A001012,2026-02-03,email,right_party_contact,AG011,
K00002465,A001012,2026-02-23,field_visit,right_party_contact,AG014,
K00002464,A001012,2026-03-25,sms,delivered,AG028,
K00002466,A001013,2025-02-07,sms,delivered,AG042,
K00002471,A001014,2025-03-29,sms,wrong_number,AG015,
K00002469,A001014,2025-04-15,sms,no_answer,AG032,
K00002470,A001014,2025-05-01,email,delivered,AG038,
K00002467,A001014,2025-07-04,phone,delivered,AG013,
K00002468,A001014,2025-10-23,email,hardship_discussed,AG017,
K00002472,A001015,2025-03-14,sms,dispute_raised,AG025,
K00002473,A001015,2025-05-12,sms,promise_to_pay,AG021,2025-05-26
K00002474,A001017,2026-04-04,phone,right_party_contact,AG030,
K00002475,A001017,2026-04-27,phone,no_answer,AG035,
K00002476,A001018,2025-06-26,sms,delivered,AG044,
K00002478,A001019,2025-06-17,sms,no_answer,AG012,
K00002477,A001019,2025-11-16,email,delivered,AG011,
K00002482,A001020,2025-10-04,letter,no_answer,AG033,
K00002479,A001020,2025-10-11,sms,wrong_number,AG024,
K00002480,A001020,2025-10-11,letter,hardship_discussed,AG014,
K00002484,A001020,2025-10-12,sms,delivered,AG012,
K00002481,A001020,2025-11-04,email,no_answer,AG021,
K00002483,A001020,2025-12-13,email,hardship_discussed,AG030,
K00002485,A001022,2026-01-19,email,right_party_contact,AG022,
K00002486,A001022,2026-02-06,email,right_party_contact,AG033,
K00002487,A001022,2026-02-07,sms,wrong_number,AG032,
K00002488,A001023,2026-03-20,letter,promise_to_pay,AG012,2026-03-23
K00002491,A001023,2026-04-01,phone,wrong_number,AG037,
K00002490,A001023,2026-04-08,email,wrong_number,AG006,
K00002489,A001023,2026-04-17,sms,no_answer,AG008,
K00002493,A001024,2025-11-08,field_visit,no_answer,AG024,
K00002492,A001024,2025-11-16,sms,promise_to_pay,AG025,2025-11-19
K00002495,A001024,2025-12-22,sms,dispute_raised,AG004,
K00002494,A001024,2026-02-26,email,no_answer,AG020,
K00002497,A001026,2025-02-09,phone,wrong_number,AG028,
K00002498,A001026,2025-02-18,email,no_answer,AG034,
K00002496,A001026,2025-02-20,phone,no_answer,AG005,
K00002499,A001027,2025-11-27,sms,no_answer,AG025,
K00002500,A001027,2025-12-25,email,promise_to_pay,AG039,2026-01-04
K00002501,A001028,2026-04-28,sms,no_answer,AG008,
K00002502,A001029,2025-12-07,field_visit,no_answer,AG030,
K00002505,A001029,2025-12-25,sms,no_answer,AG008,
K00002503,A001029,2026-01-13,phone,right_party_contact,AG040,
K00002504,A001029,2026-02-08,letter,hardship_discussed,AG032,
K00002506,A001029,2026-02-13,phone,promise_to_pay,AG019,2026-02-16
K00002509,A001030,2025-09-22,letter,delivered,AG019,
K00002508,A001030,2025-10-27,email,right_party_contact,AG023,
K00002510,A001030,2026-01-15,email,wrong_number,AG043,
K00002507,A001030,2026-01-25,email,promise_to_pay,AG038,2026-02-04
K00002512,A001031,2025-09-19,sms,delivered,AG039,
K00002511,A001031,2025-10-03,email,dispute_raised,AG002,
K00002513,A001031,2025-11-13,sms,dispute_raised,AG032,
K00002514,A001032,2026-04-06,sms,delivered,AG004,
K00002516,A001033,2025-11-11,phone,right_party_contact,AG026,
K00002515,A001033,2025-11-22,sms,hardship_discussed,AG040,
K00002518,A001033,2026-01-18,sms,hardship_discussed,AG011,
K00002517,A001033,2026-01-28,email,dispute_raised,AG032,
K00002519,A001033,2026-03-22,email,hardship_discussed,AG033,
K00002523,A001035,2024-12-06,sms,right_party_contact,AG005,
K00002525,A001035,2024-12-06,email,right_party_contact,AG014,
K00002521,A001035,2024-12-07,email,hardship_discussed,AG044,
K00002520,A001035,2025-01-17,field_visit,hardship_discussed,AG013,
K00002524,A001035,2025-03-02,email,wrong_number,AG013,
K00002522,A001035,2025-03-10,sms,no_answer,AG016,
K00002526,A001036,2025-10-02,email,no_answer,AG041,
K00002528,A001036,2025-10-11,email,delivered,AG011,
K00002529,A001036,2025-11-06,sms,promise_to_pay,AG006,2025-11-16
K00002527,A001036,2025-12-05,sms,delivered,AG035,
K00002531,A001037,2026-01-21,field_visit,promise_to_pay,AG027,2026-01-31
K00002530,A001037,2026-02-07,email,delivered,AG016,
K00002532,A001037,2026-02-19,sms,delivered,AG042,
K00002534,A001038,2025-04-13,letter,hardship_discussed,AG045,
K00002533,A001038,2025-08-06,letter,no_answer,AG038,
K00002536,A001040,2024-12-30,sms,right_party_contact,AG039,
K00002535,A001040,2025-01-26,sms,no_answer,AG035,
K00002538,A001041,2026-03-27,email,delivered,AG023,
K00002537,A001041,2026-04-05,phone,hardship_discussed,AG027,
K00002542,A001042,2026-02-21,email,right_party_contact,AG035,
K00002539,A001042,2026-02-26,email,wrong_number,AG001,
K00002543,A001042,2026-03-03,phone,dispute_raised,AG041,
K00002541,A001042,2026-03-04,sms,no_answer,AG018,
K00002540,A001042,2026-03-30,email,hardship_discussed,AG017,
K00002547,A001043,2025-12-20,sms,no_answer,AG042,
K00002546,A001043,2025-12-21,phone,dispute_raised,AG026,
K00002544,A001043,2025-12-22,phone,no_answer,AG028,
K00002545,A001043,2025-12-25,email,hardship_discussed,AG045,
K00002548,A001043,2026-01-08,phone,delivered,AG039,
K00002549,A001044,2026-01-12,letter,delivered,AG034,
K00002554,A001045,2025-09-13,sms,promise_to_pay,AG030,2025-09-23
K00002551,A001045,2025-09-22,phone,wrong_number,AG019,
K00002552,A001045,2025-10-18,email,delivered,AG010,
K00002553,A001045,2025-11-20,letter,no_answer,AG035,
K00002550,A001045,2025-12-07,email,delivered,AG013,
K00002555,A001046,2026-04-05,email,wrong_number,AG017,
K00002556,A001046,2026-04-23,sms,delivered,AG035,
K00002557,A001047,2025-06-06,sms,no_answer,AG035,
K00002558,A001047,2025-06-16,email,wrong_number,AG039,
K00002559,A001047,2025-07-18,letter,promise_to_pay,AG012,2025-07-21
K00002560,A001048,2025-02-06,email,wrong_number,AG030,
K00002561,A001048,2025-04-01,email,no_answer,AG038,
K00002562,A001049,2024-12-28,email,no_answer,AG027,
K00002563,A001049,2025-01-23,phone,dispute_raised,AG007,
K00002565,A001049,2025-02-08,letter,hardship_discussed,AG039,
K00002564,A001049,2025-05-20,email,promise_to_pay,AG043,2025-05-27
K00002567,A001050,2024-12-05,email,delivered,AG008,
K00002569,A001050,2024-12-08,letter,right_party_contact,AG031,
K00002568,A001050,2024-12-17,email,delivered,AG041,
K00002570,A001050,2024-12-23,email,wrong_number,AG006,
K00002566,A001050,2025-01-01,letter,no_answer,AG003,
K00002572,A001053,2025-02-23,email,promise_to_pay,AG017,2025-03-05
K00002571,A001053,2025-03-09,sms,wrong_number,AG013,
K00002574,A001054,2026-03-28,sms,wrong_number,AG001,
K00002573,A001054,2026-04-16,sms,delivered,AG032,
K00002577,A001055,2025-09-04,letter,hardship_discussed,AG032,
K00002575,A001055,2025-09-14,phone,hardship_discussed,AG015,
K00002576,A001055,2025-09-30,sms,dispute_raised,AG013,
K00002578,A001056,2025-10-03,sms,no_answer,AG034,
K00002579,A001056,2025-10-19,sms,wrong_number,AG025,
K00002581,A001056,2025-10-24,sms,no_answer,AG009,
K00002580,A001056,2025-11-25,phone,right_party_contact,AG034,
K00002583,A001057,2026-03-01,email,right_party_contact,AG005,
K00002585,A001057,2026-03-04,sms,hardship_discussed,AG002,
K00002584,A001057,2026-03-22,sms,delivered,AG029,
K00002582,A001057,2026-04-29,email,promise_to_pay,AG019,2026-05-09
K00002587,A001058,2025-03-08,phone,wrong_number,AG036,
K00002588,A001058,2025-04-03,field_visit,right_party_contact,AG037,
K00002589,A001058,2025-05-01,letter,dispute_raised,AG025,
K00002586,A001058,2025-05-15,sms,delivered,AG011,
K00002590,A001059,2025-04-22,phone,right_party_contact,AG038,
K00002596,A001060,2025-04-09,sms,wrong_number,AG045,
K00002593,A001060,2025-04-12,email,promise_to_pay,AG002,2025-04-15
K00002591,A001060,2025-04-30,phone,no_answer,AG016,
K00002595,A001060,2025-05-19,letter,delivered,AG025,
K00002594,A001060,2025-05-22,sms,promise_to_pay,AG029,2025-06-05
K00002592,A001060,2025-07-25,sms,dispute_raised,AG005,
K00002597,A001061,2026-03-15,sms,dispute_raised,AG012,
K00002600,A001062,2025-08-31,email,promise_to_pay,AG001,2025-09-14
K00002602,A001062,2025-09-08,sms,no_answer,AG030,
K00002601,A001062,2025-09-26,phone,delivered,AG015,
K00002603,A001062,2025-10-18,letter,no_answer,AG027,
K00002599,A001062,2025-11-21,phone,dispute_raised,AG027,
K00002598,A001062,2025-12-09,email,delivered,AG018,
K00002605,A001063,2025-11-13,letter,wrong_number,AG045,
K00002606,A001063,2025-11-15,phone,dispute_raised,AG015,
K00002604,A001063,2025-11-19,sms,delivered,AG009,
K00002608,A001064,2026-02-05,sms,dispute_raised,AG016,
K00002607,A001064,2026-04-12,email,delivered,AG017,
K00002612,A001065,2025-01-18,letter,promise_to_pay,AG023,2025-01-25
K00002610,A001065,2025-01-30,letter,delivered,AG011,
K00002611,A001065,2025-02-18,phone,dispute_raised,AG007,
K00002609,A001065,2025-03-02,field_visit,promise_to_pay,AG030,2025-03-09
K00002613,A001065,2025-03-25,email,delivered,AG045,
K00002614,A001066,2026-04-18,email,delivered,AG026,
K00002615,A001067,2026-03-10,letter,right_party_contact,AG038,
K00002616,A001068,2025-09-28,phone,dispute_raised,AG019,
K00002621,A001069,2025-08-23,letter,no_answer,AG040,
K00002620,A001069,2025-09-09,sms,wrong_number,AG043,
K00002618,A001069,2025-09-14,email,no_answer,AG004,
K00002617,A001069,2025-09-24,phone,delivered,AG006,
K00002619,A001069,2025-11-02,sms,no_answer,AG022,
K00002622,A001072,2025-12-29,phone,wrong_number,AG013,
K00002627,A001072,2026-01-06,phone,right_party_contact,AG035,
K00002623,A001072,2026-01-11,sms,delivered,AG042,
K00002626,A001072,2026-01-13,letter,wrong_number,AG018,
K00002625,A001072,2026-01-19,letter,no_answer,AG004,
K00002624,A001072,2026-02-01,phone,no_answer,AG003,
K00002628,A001072,2026-02-13,sms,no_answer,AG020,
K00002630,A001073,2025-09-12,email,no_answer,AG019,
K00002629,A001073,2025-09-19,sms,delivered,AG042,
K00002632,A001074,2025-09-05,sms,promise_to_pay,AG044,2025-09-19
K00002631,A001074,2025-09-07,sms,promise_to_pay,AG013,2025-09-10
K00002633,A001075,2025-12-09,sms,delivered,AG002,
K00002636,A001076,2025-12-14,sms,right_party_contact,AG033,
K00002635,A001076,2025-12-25,letter,hardship_discussed,AG041,
K00002634,A001076,2026-04-02,phone,delivered,AG041,
K00002638,A001078,2026-02-20,email,no_answer,AG022,
K00002637,A001078,2026-02-22,sms,dispute_raised,AG023,
K00002640,A001078,2026-02-22,sms,right_party_contact,AG022,
K00002639,A001078,2026-02-25,letter,delivered,AG015,
K00002641,A001078,2026-03-16,sms,no_answer,AG033,
K00002642,A001079,2025-04-08,sms,no_answer,AG033,
K00002644,A001079,2025-04-25,letter,delivered,AG023,
K00002643,A001079,2025-05-23,email,delivered,AG002,
K00002649,A001080,2025-06-02,email,no_answer,AG035,
K00002646,A001080,2025-06-03,email,delivered,AG030,
K00002648,A001080,2025-06-04,sms,promise_to_pay,AG009,2025-06-09
K00002645,A001080,2025-07-03,field_visit,wrong_number,AG009,
K00002647,A001080,2025-07-11,phone,no_answer,AG028,
K00002650,A001081,2026-01-26,letter,delivered,AG029,
K00002651,A001081,2026-02-28,phone,dispute_raised,AG008,
K00002652,A001081,2026-04-30,sms,right_party_contact,AG013,
K00002654,A001082,2025-01-18,email,wrong_number,AG031,
K00002653,A001082,2025-03-08,letter,dispute_raised,AG043,
K00002655,A001084,2026-01-22,letter,delivered,AG039,
K00002656,A001084,2026-01-23,email,delivered,AG043,
K00002657,A001084,2026-02-15,email,dispute_raised,AG015,
K00002659,A001085,2025-12-23,letter,wrong_number,AG006,
K00002658,A001085,2025-12-24,sms,wrong_number,AG031,
K00002661,A001085,2025-12-30,sms,wrong_number,AG045,
K00002660,A001085,2026-01-01,email,hardship_discussed,AG011,
K00002662,A001085,2026-01-01,email,no_answer,AG016,
K00002663,A001086,2026-03-03,sms,no_answer,AG010,
K00002664,A001086,2026-04-02,sms,promise_to_pay,AG001,2026-04-09
K00002667,A001087,2025-02-03,sms,promise_to_pay,AG002,2025-02-06
K00002668,A001087,2025-03-02,sms,promise_to_pay,AG016,2025-03-12
